Rxx_x	111111	111111	111111	111111	-0.01200000000000001	105
Rxx_x	111111	111111	111111	111111	0.010000000000000009	196
Rxx_x	111111	111111	111111	111111	-0.010000000000000009	105
Rxx_x	111111	111111	111111	111111	0.1060000000000001	176
Rxx_x	111111	111111	111111	111111	0.28400000000000003	82
111111	Rxx_x	111111	111111	111111	1.0	54
Rxx_x	111111	111111	111111	111111	0.13200000000000012	10
Rxx_x	111111	111111	111111	111111	-0.22399999999999998	101
111111	111111	Rxx_x	111111	111111	0.26	108
111111	111111	Rxx_x	111111	111111	0.15799999999999992	180
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	196
Ryy_x	111111	111111	111111	111111	0.03400000000000003	148
Rxx_x	111111	111111	111111	111111	0.09400000000000008	136
111111	Rxx_x	111111	111111	111111	-0.8240000000000001	122
111111	Rxx_x	111111	111111	111111	0.714	68
Rxx_x	111111	111111	111111	111111	0.026000000000000023	162
Rxx_x	111111	111111	111111	111111	-0.010000000000000009	105
Rxx_x	111111	111111	111111	111111	0.010000000000000009	196
Rxx_x	111111	111111	111111	111111	-0.010000000000000009	105
Ryy_x	111111	111111	111111	111111	-0.008000000000000007	196
Rxx_x	111111	111111	111111	111111	-0.05999999999999994	89
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	105
Ryy_x	111111	111111	111111	111111	-0.010000000000000009	196
Rxx_x	111111	111111	111111	111111	-0.010000000000000009	105
Ryy_x	111111	111111	111111	111111	-0.008000000000000007	196
Rxx_x	111111	111111	111111	111111	-0.010000000000000009	105
Rxx_x	111111	111111	111111	111111	0.008000000000000007	196
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	105
Rxx_x	111111	111111	111111	111111	0.008000000000000007	196
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	105
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	196
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	105
Rxx_x	111111	111111	111111	111111	0.006000000000000005	196
Ryy_x	111111	111111	111111	111111	0.06800000000000006	107
111111	111111	Rxx_x	111111	111111	-0.041999999999999926	61
Rxx_x	111111	111111	111111	111111	0.17599999999999993	142
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	105
Ryy_x	111111	111111	111111	111111	-0.026000000000000023	106
Rxx_x	111111	111111	111111	111111	-0.030000000000000027	120
Rxx_x	111111	111111	111111	111111	0.006000000000000005	196
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	105
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	196
Rxx_x	111111	111111	111111	111111	-0.624	99
111111	111111	Rxx_x	111111	111111	0.08600000000000008	111
Rxx_x	111111	111111	111111	111111	-0.81	124
Rxx_x	111111	111111	111111	111111	0.1140000000000001	179
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	105
Rxx_x	111111	111111	111111	111111	0.006000000000000005	196
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	105
111111	111111	Rxx_x	111111	111111	-0.20199999999999996	122
Rxx_x	111111	111111	111111	111111	0.09400000000000008	115
111111	Rxx_x	111111	111111	111111	0.16999999999999993	80
Rxx_x	111111	111111	111111	111111	0.09000000000000008	22
111111	Rxx_x	111111	111111	111111	-0.344	122
111111	111111	Ryy_x	111111	111111	-0.17199999999999993	108
Rxx_x	111111	111111	111111	111111	-0.020000000000000018	134
Rxx_x	111111	111111	111111	111111	0.02200000000000002	162
111111	111111	Rxx_x	111111	111111	-0.05999999999999994	116
Ryy_x	111111	111111	111111	111111	-0.030000000000000027	173
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	105
Rxx_x	111111	111111	111111	111111	0.006000000000000005	196
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	105
Rxx_x	111111	111111	111111	111111	0.006000000000000005	196
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	105
Rxx_x	111111	111111	111111	111111	0.006000000000000005	196
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	105
Rxx_x	111111	111111	111111	111111	-0.03600000000000003	89
Rxx_x	111111	111111	111111	111111	0.006000000000000005	196
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	105
Rxx_x	111111	111111	111111	111111	0.020000000000000018	106
Rxx_x	111111	111111	111111	111111	-0.07199999999999995	24
111111	Rxx_x	111111	111111	111111	-0.06399999999999995	74
Rxx_x	111111	111111	111111	111111	0.08200000000000007	30
Rxx_x	111111	111111	111111	111111	-0.016000000000000014	148
Rxx_x	111111	111111	111111	111111	0.06000000000000005	21
Rxx_x	111111	111111	111111	111111	-0.17599999999999993	20
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	145
Rxx_x	111111	111111	111111	111111	0.040000000000000036	172
Rxx_x	111111	111111	111111	111111	0.05800000000000005	136
Rxx_x	111111	111111	111111	111111	-0.09799999999999998	122
111111	111111	111111	Rxx_x	111111	-0.02400000000000002	102
111111	Rxx_x	111111	111111	111111	0.038000000000000034	135
111111	Rxx_x	111111	111111	111111	0.31400000000000006	109
Rxx_x	111111	111111	111111	111111	0.01200000000000001	38
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	145
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	105
Rxx_x	111111	111111	111111	111111	0.006000000000000005	196
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	105
Ryy_x	111111	111111	111111	111111	-0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	105
Ryy_x	111111	111111	111111	111111	-0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.010000000000000009	35
Rxx_x	111111	111111	111111	111111	-0.038000000000000034	190
Rxx_x	111111	111111	111111	111111	0.062000000000000055	139
Rxx_x	111111	111111	111111	111111	0.1120000000000001	111
111111	111111	Rxx_x	111111	111111	-0.06799999999999995	101
111111	111111	Rxx_x	111111	111111	0.07600000000000007	111
Rxx_x	111111	111111	111111	111111	-0.908	96
Rxx_x	111111	111111	111111	111111	0.04400000000000004	88
Rxx_x	111111	111111	111111	111111	-0.038000000000000034	107
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	78
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	105
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	105
Ryy_x	111111	111111	111111	111111	-0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	105
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	105
Ryy_x	111111	111111	111111	111111	-0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	105
Rxx_x	111111	111111	111111	111111	-0.02400000000000002	89
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	105
Rxx_x	111111	111111	111111	111111	0.014000000000000012	106
Rxx_x	111111	111111	111111	111111	-0.020000000000000018	120
Rxx_x	111111	111111	111111	111111	0.018000000000000016	103
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	117
Ryy_x	111111	111111	111111	111111	-0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	50
111111	Rxx_x	111111	111111	111111	-0.09399999999999997	94
111111	111111	Rxx_x	111111	111111	-0.03400000000000003	89
111111	111111	Ryy_x	111111	111111	-0.07999999999999996	111
111111	Rxx_x	111111	111111	111111	0.812	123
111111	111111	Rxx_x	111111	111111	0.09800000000000009	111
111111	111111	111111	Rxx_x	111111	-0.6739999999999999	124
Rxx_x	111111	111111	111111	111111	-0.10599999999999998	20
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
111111	111111	Rxx_x	111111	111111	0.03400000000000003	7
111111	Rxx_x	111111	111111	111111	0.0040000000000000036	51
111111	Rxx_x	111111	111111	111111	-0.016000000000000014	157
111111	111111	Rxx_x	111111	111111	0.020000000000000018	66
111111	111111	Rxx_x	111111	111111	-0.030000000000000027	93
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	105
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	105
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	104
Rxx_x	111111	111111	111111	111111	0.01200000000000001	106
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	89
Rxx_x	111111	111111	111111	111111	0.016000000000000014	130
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	102
Rxx_x	111111	111111	111111	111111	0.02400000000000002	135
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	148
Ryy_x	111111	111111	111111	111111	-0.010000000000000009	162
111111	111111	Rxx_x	111111	111111	0.020000000000000018	103
Rxx_x	111111	111111	111111	111111	0.45999999999999996	83
111111	Rxx_x	111111	111111	111111	-0.041999999999999926	164
Rxx_x	111111	111111	111111	111111	0.016000000000000014	175
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	105
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	105
Ryy_x	111111	111111	111111	111111	-0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	105
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	196
Ryy_x	111111	111111	111111	111111	0.06600000000000006	122
Ryy_x	111111	111111	111111	111111	-0.08799999999999997	94
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	104
Rxx_x	111111	111111	111111	111111	0.006000000000000005	51
Ryy_x	111111	111111	111111	111111	0.008000000000000007	117
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
111111	111111	Ryy_x	111111	111111	0.03400000000000003	107
111111	111111	Rxx_x	111111	111111	0.09800000000000009	111
Rxx_x	111111	111111	111111	111111	-0.08799999999999997	123
Rxx_x	111111	111111	111111	111111	0.07400000000000007	111
Rxx_x	111111	111111	111111	111111	0.040000000000000036	18
Rxx_x	111111	111111	111111	111111	-0.041999999999999926	30
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	105
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	105
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Ryy_x	111111	111111	111111	111111	0.010000000000000009	134
111111	111111	Rxx_x	111111	111111	-0.07999999999999996	20
111111	111111	Ryy_x	111111	111111	-0.0040000000000000036	147
111111	111111	Rxx_x	111111	111111	-0.008000000000000007	106
111111	111111	Ryy_x	111111	111111	-0.040000000000000036	179
111111	Rxx_x	111111	111111	111111	0.008000000000000007	106
Rxx_x	111111	111111	111111	111111	0.018000000000000016	163
Rxx_x	111111	111111	111111	111111	-0.07799999999999996	20
111111	Rxx_x	111111	111111	111111	-0.028000000000000025	74
111111	111111	Ryy_x	111111	111111	0.18399999999999994	125
Ryy_x	111111	111111	111111	111111	-0.02400000000000002	7
Rxx_x	111111	111111	111111	111111	-0.026000000000000023	150
Ryy_x	111111	111111	111111	111111	-0.008000000000000007	79
Ryy_x	111111	111111	111111	111111	0.0040000000000000036	131
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	160
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	-0.030000000000000027	129
Rxx_x	111111	111111	111111	111111	0.01200000000000001	103
111111	111111	Rxx_x	111111	111111	0.052000000000000046	80
111111	111111	Ryy_x	111111	111111	0.030000000000000027	107
111111	Rxx_x	111111	111111	111111	0.050000000000000044	80
111111	Rxx_x	111111	111111	111111	-0.030000000000000027	116
111111	Rxx_x	111111	111111	111111	0.050000000000000044	81
Rxx_x	111111	111111	111111	111111	-0.04399999999999993	122
111111	111111	Ryy_x	111111	111111	-0.10399999999999998	94
Rxx_x	111111	111111	111111	111111	-0.02400000000000002	107
Rxx_x	111111	111111	111111	111111	0.02200000000000002	135
Rxx_x	111111	111111	111111	111111	-0.020000000000000018	149
U2_x	111111	111111	111111	111111	-0.08399999999999996	94
111111	111111	111111	Rxx_x	111111	0.008000000000000007	79
111111	111111	111111	111111	U3_x	0.10000000000000009	69
Rxx_x	111111	111111	111111	111111	0.006000000000000005	106
Rxx_x	111111	111111	111111	111111	-0.03200000000000003	8
111111	Rxx_x	111111	111111	111111	-0.07999999999999996	169
Rxx_x	111111	111111	111111	111111	-0.09999999999999998	19
Rxx_x	111111	111111	111111	111111	0.01200000000000001	47
Ryy_x	111111	111111	111111	111111	0.040000000000000036	122
Rxx_x	111111	111111	111111	111111	0.02400000000000002	88
Rxx_x	111111	111111	111111	111111	-0.010000000000000009	134
Rxx_x	111111	111111	111111	111111	0.03200000000000003	18
111111	Rxx_x	111111	111111	111111	0.03400000000000003	41
111111	Rxx_x	111111	111111	111111	0.04200000000000004	59
111111	Rxx_x	111111	111111	111111	-0.04799999999999993	94
111111	111111	Rxx_x	111111	111111	-0.134	71
111111	111111	111111	Ryy_x	111111	-0.030000000000000027	152
111111	111111	Ryy_x	111111	111111	0.016000000000000014	121
111111	111111	Rxx_x	111111	111111	0.014000000000000012	61
Rxx_x	111111	111111	111111	111111	0.014000000000000012	93
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	145
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Ryy_x	111111	111111	111111	111111	0.0020000000000000018	105
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	104
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Ryy_x	111111	111111	111111	111111	0.02400000000000002	102
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	0.02400000000000002	115
Rxx_x	111111	111111	111111	111111	-0.014000000000000012	89
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	196
Ryy_x	111111	111111	111111	111111	0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	36
Rxx_x	111111	111111	111111	111111	-0.11199999999999999	100
Rxx_x	111111	111111	111111	111111	0.05800000000000005	114
Rxx_x	111111	111111	111111	111111	-0.051999999999999935	141
Rxx_x	111111	111111	111111	111111	0.016000000000000014	135
Rxx_x	111111	111111	111111	111111	-0.07599999999999996	20
Rxx_x	111111	111111	111111	111111	-0.05999999999999994	123
111111	111111	Rxx_x	111111	111111	-0.018000000000000016	121
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	145
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	51
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	131
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	144
Ryy_x	111111	111111	111111	111111	0.010000000000000009	157
Ryy_x	111111	111111	111111	111111	-0.0040000000000000036	62
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	92
Rxx_x	111111	111111	111111	111111	-0.020000000000000018	116
Rxx_x	111111	111111	111111	111111	0.008000000000000007	130
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	104
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
111111	111111	Ryy_x	111111	111111	-0.008000000000000007	120
111111	111111	Rxx_x	111111	111111	-0.10999999999999999	19
111111	111111	Rxx_x	111111	111111	0.038000000000000034	82
111111	111111	Rxx_x	111111	111111	-0.252	127
111111	111111	Rxx_x	111111	111111	0.05400000000000005	111
111111	U3_x	111111	111111	111111	0.954	55
Rxx_x	111111	111111	111111	111111	-0.020000000000000018	74
Rxx_x	111111	111111	111111	111111	0.020000000000000018	88
Rxx_x	111111	111111	111111	111111	-0.040000000000000036	122
111111	111111	Rxx_x	111111	111111	0.06000000000000005	94
111111	111111	Rxx_x	111111	111111	-0.05599999999999994	108
Ryy_x	111111	111111	111111	111111	-0.05399999999999994	114
111111	Rxx_x	111111	111111	111111	0.03400000000000003	80
111111	Ryy_x	111111	111111	111111	0.01200000000000001	66
111111	Rxx_x	111111	111111	111111	0.0040000000000000036	65
Rxx_x	111111	111111	111111	111111	-0.014000000000000012	39
111111	111111	Rxx_x	111111	111111	0.008000000000000007	173
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	49
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	35
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	104
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	90
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	134
Rxx_x	111111	111111	111111	111111	0.006000000000000005	79
Rxx_x	111111	111111	111111	111111	-0.02400000000000002	24
Rxx_x	111111	111111	111111	111111	0.018000000000000016	7
Rxx_x	111111	111111	111111	111111	-0.018000000000000016	74
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	145
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Ryy_x	111111	111111	111111	111111	0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	51
Rxx_x	111111	111111	111111	111111	-0.016000000000000014	190
Rxx_x	111111	111111	111111	111111	-0.03600000000000003	82
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	62
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	161
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	49
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	160
Rxx_x	111111	111111	111111	111111	0.008000000000000007	103
Rxx_x	111111	111111	111111	111111	-0.018000000000000016	107
111111	111111	Rxx_x	111111	111111	0.05800000000000005	94
111111	111111	Rxx_x	111111	111111	-0.006000000000000005	106
111111	111111	Rxx_x	111111	111111	0.008000000000000007	120
111111	111111	Ryy_x	111111	111111	0.006000000000000005	148
111111	111111	Rxx_x	111111	111111	0.008000000000000007	61
111111	111111	Ryy_x	111111	111111	0.020000000000000018	88
111111	111111	Rxx_x	111111	111111	0.1160000000000001	165
Ryy_x	111111	111111	111111	111111	-0.038000000000000034	111
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	131
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	92
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	104
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	196
Ryy_x	111111	111111	111111	111111	0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	-0.051999999999999935	123
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	92
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	145
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	51
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	89
111111	Rxx_x	111111	111111	111111	-0.018000000000000016	74
Rxx_x	111111	111111	111111	111111	0.016000000000000014	88
111111	111111	Rxx_x	111111	111111	-0.014000000000000012	121
111111	111111	Rxx_x	111111	111111	0.0040000000000000036	76
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	186
111111	111111	Rxx_x	111111	111111	-0.02200000000000002	139
Rxx_x	111111	111111	111111	111111	0.010000000000000009	93
Rxx_x	111111	111111	111111	111111	-0.016000000000000014	116
111111	111111	Rxx_x	111111	111111	0.018000000000000016	115
111111	111111	Rxx_x	111111	111111	-0.061999999999999944	123
111111	111111	Rxx_x	111111	111111	0.038000000000000034	111
111111	Rxx_x	111111	111111	111111	-0.02400000000000002	42
111111	111111	Rxx_x	111111	111111	-0.0040000000000000036	106
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	103
Ryy_x	111111	111111	111111	111111	0.008000000000000007	75
Rxx_x	111111	111111	111111	111111	0.02400000000000002	179
Rxx_x	111111	111111	111111	111111	0.02400000000000002	80
Rxx_x	111111	111111	111111	111111	-0.016000000000000014	74
111111	Rxx_x	111111	111111	111111	0.016000000000000014	121
111111	Ryy_x	111111	111111	111111	0.030000000000000027	108
111111	Ryy_x	111111	111111	111111	-0.722	83
111111	111111	Ryy_x	111111	111111	-0.16200000000000003	69
111111	111111	Rxx_x	111111	111111	-0.03400000000000003	108
111111	111111	Ryy_x	111111	111111	-0.05999999999999994	94
Rxx_x	111111	111111	111111	111111	-0.02400000000000002	122
Rxx_x	111111	111111	111111	111111	0.03400000000000003	81
111111	111111	Rxx_x	111111	111111	-0.244	85
Rxx_x	111111	111111	111111	111111	-0.014000000000000012	107
Rxx_x	111111	111111	111111	111111	0.01200000000000001	93
Ryy_x	111111	111111	111111	111111	0.0020000000000000018	131
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	51
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	104
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Ryy_x	111111	111111	111111	111111	0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	-0.016000000000000014	107
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	36
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	145
Ryy_x	111111	111111	111111	111111	-0.0040000000000000036	92
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	104
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	90
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	160
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	77
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	-0.026000000000000023	122
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	196
Ryy_x	111111	111111	111111	111111	0.0040000000000000036	104
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	51
Rxx_x	111111	111111	111111	111111	-0.06799999999999995	96
Rxx_x	111111	111111	111111	111111	0.038000000000000034	111
Ryy_x	111111	111111	111111	111111	0.014000000000000012	107
Rxx_x	111111	111111	111111	111111	0.010000000000000009	135
Rxx_x	111111	111111	111111	111111	-0.018000000000000016	8
111111	Ryy_x	111111	111111	111111	0.008000000000000007	33
111111	Ryy_x	111111	111111	111111	0.03400000000000003	26
Rxx_x	111111	111111	111111	111111	-0.020000000000000018	30
Rxx_x	111111	111111	111111	111111	0.006000000000000005	130
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	145
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	196
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	105
Rxx_x	111111	111111	111111	111111	0.010000000000000009	172
Rxx_x	111111	111111	111111	111111	-0.018000000000000016	129
U2_x	111111	111111	111111	111111	0.13800000000000012	127
111111	111111	111111	Ryy_x	111111	-0.018000000000000016	113
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	90
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	161
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	186
111111	111111	111111	U3_x	111111	-0.018000000000000016	67
Rxx_x	111111	111111	111111	111111	-0.07199999999999995	154
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	62
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	190
111111	Rxx_x	111111	111111	111111	0.04400000000000004	122
111111	Ryy_x	111111	111111	111111	0.020000000000000018	129
111111	111111	Ryy_x	111111	111111	0.028000000000000025	108
